,index,time,value,value_list,status,rep,protocol,number,decimal
926,1430,1705345218946313800,send_rep_1_p_8_s_100,"['send', 'rep', '1', 'p', '8', 's', '100']",send,1,8,100,
927,1431,1705345219470918700,send_rep_1_p_8_s_111,"['send', 'rep', '1', 'p', '8', 's', '111']",send,1,8,111,
928,1432,1705345220011684900,send_rep_1_p_9_s_00100101100010010110,"['send', 'rep', '1', 'p', '9', 's', '00100101100010010110']",send,1,9,00100101100010010110,
929,1433,1705345220621925200,send_rep_1_p_9_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '9', 's', '01000001011001000110000101101101']",send,1,9,01000001011001000110000101101101,
930,1434,1705345221240675600,send_rep_1_p_9_s_100,"['send', 'rep', '1', 'p', '9', 's', '100']",send,1,9,100,
931,1435,1705345221764131400,send_rep_1_p_9_s_111,"['send', 'rep', '1', 'p', '9', 's', '111']",send,1,9,111,
932,1436,1705345222309106400,send_rep_1_p_10_s_00100101100010010110,"['send', 'rep', '1', 'p', '10', 's', '00100101100010010110']",send,1,10,00100101100010010110,
933,1437,1705345222858628500,send_rep_1_p_10_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '10', 's', '01000001011001000110000101101101']",send,1,10,01000001011001000110000101101101,
934,1438,1705345223382617000,send_rep_1_p_10_s_100,"['send', 'rep', '1', 'p', '10', 's', '100']",send,1,10,100,
935,1439,1705345223893598500,send_rep_1_p_10_s_111,"['send', 'rep', '1', 'p', '10', 's', '111']",send,1,10,111,
936,1440,1705345224423134400,send_rep_1_p_11_s_00100101100010010110,"['send', 'rep', '1', 'p', '11', 's', '00100101100010010110']",send,1,11,00100101100010010110,
937,1441,1705345224963433700,send_rep_1_p_11_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '11', 's', '01000001011001000110000101101101']",send,1,11,01000001011001000110000101101101,
938,1442,1705345225472064500,send_rep_1_p_11_s_100,"['send', 'rep', '1', 'p', '11', 's', '100']",send,1,11,100,
939,1443,1705345225983482500,send_rep_1_p_11_s_111,"['send', 'rep', '1', 'p', '11', 's', '111']",send,1,11,111,
940,1444,1705345226515458800,send_rep_1_p_12_s_00100101100010010110,"['send', 'rep', '1', 'p', '12', 's', '00100101100010010110']",send,1,12,00100101100010010110,
941,1445,1705345227060434500,send_rep_1_p_12_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '12', 's', '01000001011001000110000101101101']",send,1,12,01000001011001000110000101101101,
942,1446,1705345227576468700,send_rep_1_p_12_s_100,"['send', 'rep', '1', 'p', '12', 's', '100']",send,1,12,100,
