time,value
1705331002456013100,"rec_dec_153750_bin_00100101100010010110_p_6"
1705331002534176700,"rec_dec_153750_bin_00100101100010010110_p_6"
1705331003160527200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705331003271139300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705331003382169900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705331003488595400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705331003979841200,"rec_dec_4_bin_100_p_6"
1705331004012643100,"rec_dec_4_bin_100_p_6"
1705331004041378000,"rec_dec_4_bin_100_p_6"
1705331004070046000,"rec_dec_4_bin_100_p_6"
1705331005277902100,"rec_dec_153750_bin_00100101100010010110_p_1"
1705331005400788300,"rec_dec_153750_bin_00100101100010010110_p_7"
1705331006073347400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705331006158805700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705331006248944300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705331006823061800,"rec_dec_4_bin_100_p_1"
1705331006847403200,"rec_dec_4_bin_100_p_1"
1705331007424983200,"rec_dec_7_bin_111_p_1"
1705331007453684200,"rec_dec_7_bin_111_p_1"
1705331007478486600,"rec_dec_7_bin_111_p_1"
1705331016784813300,"rec_dec_153750_bin_00100101100010010110_p_10"
1705331016859035600,"rec_dec_153750_bin_00100101100010010110_p_10"
1705331016931973800,"rec_dec_153750_bin_00100101100010010110_p_10"
1705331017006395800,"rec_dec_153750_bin_00100101100010010110_p_10"
1705331017633354000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705331017742911700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705331017850226800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705331017960809200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705331018444495500,"rec_dec_4_bin_100_p_10"
1705331018468519500,"rec_dec_4_bin_100_p_10"
1705331018492859000,"rec_dec_4_bin_100_p_10"
1705331018518239300,"rec_dec_4_bin_100_p_10"
1705331019038100600,"rec_dec_7_bin_111_p_10"
1705331019061938300,"rec_dec_7_bin_111_p_10"
1705331019087071900,"rec_dec_7_bin_111_p_10"
1705331019111693600,"rec_dec_7_bin_111_p_10"
1705331019680990400,"rec_dec_153750_bin_00100101100010010110_p_11"
1705331019734670900,"rec_dec_153750_bin_00100101100010010110_p_11"
