time,value
1705346922133324000,rec_dec_153750_bin_00100101100010010110_p_10
1705346922870622000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346922981104300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346923091837800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346923198195600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346923759796600,rec_dec_4_bin_100_p_10
1705346923784319000,rec_dec_4_bin_100_p_10
1705346924340286200,rec_dec_7_bin_111_p_10
1705346924365286000,rec_dec_7_bin_111_p_10
1705346924389285900,rec_dec_7_bin_111_p_10
1705346924414332200,rec_dec_7_bin_111_p_10
1705346925000615300,rec_dec_153750_bin_00100101100010010110_p_11
